year,record_type,job_category,company_size,source_item,nominal_wage,daily_wage,hourly_wage,source_file,cpi,real_wage,real_wage_growth
2024,job_category,其他教學專業人員,,其他教學專業人員,34993,,500,raw_wages_2024.csv,107.81333333333333,32457.02448676725,-9.144355817790316
2015,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,22597,710,127,raw_wages_2015.csv,94.53999999999999,23902.052041463932,
2016,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,23709,1110,126,raw_wages_2016.csv,95.85666666666667,24733.803943387695,3.479834704070117
2017,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,23595,1247,133,raw_wages_2017.csv,96.4525,24462.81848578316,-1.0956076882665755
2018,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,25577,800,140,raw_wages_2018.csv,97.755,26164.39056825738,6.955748306202358
2019,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,25485,28659,150,raw_wages_2019.csv,98.30166666666666,25925.297977314727,-0.913809134284671
2020,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,26585,1264,159,raw_wages_2020.csv,98.0675,27108.879088383004,4.565352005226475
2021,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,26703,1081,177,raw_wages_2021.csv,100,26702.999999999996,-1.4972182621779462
2022,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,27933,991,169,raw_wages_2022.csv,102.94666666666667,27133.46716746535,1.612055452441119
2023,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,27730,1034,186,raw_wages_2023.csv,105.5125,26281.246297832007,-3.1408476637855065
2024,job_category,其他生產機械設備操作人員,,其他生產機械設備操作人員,28369,1465,215,raw_wages_2024.csv,107.81333333333333,26313.071976255258,0.12109653424570155
2015,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,26667,,,raw_wages_2015.csv,94.53999999999999,28207.108102390528,
2016,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,25081,,,raw_wages_2016.csv,95.85666666666667,26165.10762596933,-7.2393116976360306
2017,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,24601,,,raw_wages_2017.csv,96.4525,25505.81892641456,-2.519724776138188
2018,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,27212,,140,raw_wages_2018.csv,97.755,27836.939286992994,9.13956288682134
2019,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,27589,,,raw_wages_2019.csv,98.30166666666666,28065.648259609025,0.8216024407643685
2020,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,28546,,,raw_wages_2020.csv,98.0675,29108.522191347798,3.7158376749117705
2021,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,28342,,,raw_wages_2021.csv,100,28342,-2.6333256848595332
2022,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,30838,,168,raw_wages_2022.csv,102.94666666666667,29955.316668825282,5.692317651631096
2023,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,37175,,176,raw_wages_2023.csv,105.5125,35232.79232318446,17.617826286748905
2024,job_category,其他藝術、文化及烹飪有關助理專業人員,,其他藝術、文化及烹飪有關助理專業人員,34072,,,raw_wages_2024.csv,107.81333333333333,31602.770220133567,-10.302964550051307
2015,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,24146,,120,raw_wages_2015.csv,94.53999999999999,25540.51195261265,
2016,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,25011,1110,,raw_wages_2016.csv,95.85666666666667,26092.08192787843,2.1595885638046264
2017,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,24718,,,raw_wages_2017.csv,96.4525,25627.122158575465,-1.7819956666860426
2018,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,26404,,,raw_wages_2018.csv,97.755,27010.383100608662,5.397644470080798
2019,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,27852,,,raw_wages_2019.csv,98.30166666666666,28333.192044895815,4.897409042144774
2020,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,26796,,,raw_wages_2020.csv,98.0675,27324.03701532108,-3.5617413949535326
2021,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,28777,970,,raw_wages_2021.csv,100,28777,5.317526776384529
2022,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,27058,,,raw_wages_2022.csv,102.94666666666667,26283.51249838104,-8.66486256947896
2023,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,28955,1200,,raw_wages_2023.csv,105.5125,27442.24617936263,4.408595240278346
2024,job_category,化學及照相產品機械操作人員,,化學及照相產品機械操作人員,29689,1460,,raw_wages_2024.csv,107.81333333333333,27537.410338857284,0.34677977477739486
2015,job_category,化學工程師,,化學工程師,35324,,,raw_wages_2015.csv,94.53999999999999,37364.0786968479,
2016,job_category,化學工程師,,化學工程師,34388,,,raw_wages_2016.csv,95.85666666666667,35874.39579928365,-3.9869386574488797
2017,job_category,化學工程師,,化學工程師,38623,,,raw_wages_2017.csv,96.4525,40043.544750006484,11.621516844629575
2018,job_category,化學工程師,,化學工程師,39804,,,raw_wages_2018.csv,97.755,40718.12183520025,1.6846088162403516
2019,job_category,化學工程師,,化學工程師,43191,,,raw_wages_2019.csv,98.30166666666666,43937.20011529137,7.905763171297053
2020,job_category,化學工程師,,化學工程師,41248,,,raw_wages_2020.csv,98.0675,42060.82545185714,-4.270583147106821
2021,job_category,化學工程師,,化學工程師,41131,,,raw_wages_2021.csv,100,41131,-2.210668577870445
2022,job_category,化學工程師,,化學工程師,42886,,,raw_wages_2022.csv,102.94666666666667,41658.4639295428,1.2823999648508444
2023,job_category,化學工程師,,化學工程師,43893,,,raw_wages_2023.csv,105.5125,41599.810448998935,-0.14079607122111648
2024,job_category,化學工程師,,化學工程師,44198,,,raw_wages_2024.csv,107.81333333333333,40994.92950779125,-1.4540473494446982
2015,job_category,化學工程技術員,,化學工程技術員,26837,1200,,raw_wages_2015.csv,94.53999999999999,28386.926168817434,
2016,job_category,化學工程技術員,,化學工程技術員,25957,,,raw_wages_2016.csv,95.85666666666667,27078.972076364014,-4.607593244421738
2017,job_category,化學工程技術員,,化學工程技術員,30659,,,raw_wages_2017.csv,96.4525,31786.63072496825,17.384923753118887
2018,job_category,化學工程技術員,,化學工程技術員,32160,,,raw_wages_2018.csv,97.755,32898.5729630198,3.4981443855202965
2019,job_category,化學工程技術員,,化學工程技術員,31920,,,raw_wages_2019.csv,98.30166666666666,32471.473864464828,-1.2982298625385913
2020,job_category,化學工程技術員,,化學工程技術員,33071,1200,,raw_wages_2020.csv,98.0675,33722.69100364545,3.8532810195286205
2021,job_category,化學工程技術員,,化學工程技術員,33127,,160,raw_wages_2021.csv,100,33127,-1.766439705482148
2022,job_category,化學工程技術員,,化學工程技術員,31766,1411,,raw_wages_2022.csv,102.94666666666667,30856.75430643699,-6.853158129510706
2023,job_category,化學工程技術員,,化學工程技術員,32262,,,raw_wages_2023.csv,105.5125,30576.471981992654,-0.9083337854035589
2024,job_category,化學工程技術員,,化學工程技術員,34495,,,raw_wages_2024.csv,107.81333333333333,31995.11501360376,4.639655721060909
2015,job_category,印刷及有關工作人員,,印刷及有關工作人員,25099,,,raw_wages_2015.csv,94.53999999999999,26548.55087793527,
2016,job_category,印刷及有關工作人員,,印刷及有關工作人員,22219,,,raw_wages_2016.csv,95.85666666666667,23179.399798309976,-12.69052723486096
2017,job_category,印刷及有關工作人員,,印刷及有關工作人員,25240,779,133,raw_wages_2017.csv,96.4525,26168.321194370288,12.89473162406145
2018,job_category,印刷及有關工作人員,,印刷及有關工作人員,26475,,,raw_wages_2018.csv,97.755,27083.013656590458,3.4954189664140545
2019,job_category,印刷及有關工作人員,,印刷及有關工作人員,26356,,,raw_wages_2019.csv,98.30166666666666,26811.346026686562,-1.0030923195941566
2020,job_category,印刷及有關工作人員,,印刷及有關工作人員,28406,,,raw_wages_2020.csv,98.0675,28965.76337726566,8.035468821426228
2021,job_category,印刷及有關工作人員,,印刷及有關工作人員,30034,,,raw_wages_2021.csv,100,30033.999999999996,3.68792843061323
2022,job_category,印刷及有關工作人員,,印刷及有關工作人員,28229,,,raw_wages_2022.csv,102.94666666666667,27420.99468980702,-8.70015752211819
2023,job_category,印刷及有關工作人員,,印刷及有關工作人員,27495,,200,raw_wages_2023.csv,105.5125,26058.523871579193,-4.968714058845891
2024,job_category,印刷及有關工作人員,,印刷及有關工作人員,31563,1300,,raw_wages_2024.csv,107.81333333333333,29275.599802127137,12.345580073538454
2015,job_category,商業銷售代表,,商業銷售代表,27705,1000,126,raw_wages_2015.csv,94.53999999999999,29305.056060926596,
2016,job_category,商業銷售代表,,商業銷售代表,27458,1000,246,raw_wages_2016.csv,95.85666666666667,28644.85168828459,-2.252868485456605
2017,job_category,商業銷售代表,,商業銷售代表,28062,900,,raw_wages_2017.csv,96.4525,29094.113682900912,1.5683865272029474
2018,job_category,商業銷售代表,,商業銷售代表,28648,1094,153,raw_wages_2018.csv,97.755,29305.91785586415,0.7279966500155721
2019,job_category,商業銷售代表,,商業銷售代表,30722,1200,170,raw_wages_2019.csv,98.30166666666666,31252.77631779726,6.643226366457378
2020,job_category,商業銷售代表,,商業銷售代表,30885,,158,raw_wages_2020.csv,98.0675,31493.614092334366,0.770612415639893
2021,job_category,商業銷售代表,,商業銷售代表,32937,,,raw_wages_2021.csv,100,32937,4.583106605148113
2022,job_category,商業銷售代表,,商業銷售代表,33915,,169,raw_wages_2022.csv,102.94666666666667,32944.24297370807,0.021990386823533825
2023,job_category,商業銷售代表,,商業銷售代表,35333,,176,raw_wages_2023.csv,105.5125,33487.02760336453,1.6475856801130506
2024,job_category,商業銷售代表,,商業銷售代表,35637,1000,200,raw_wages_2024.csv,107.81333333333333,33054.35320306703,-1.2920657080176978
2015,job_category,土木工程師,,土木工程師,34134,,,raw_wages_2015.csv,94.53999999999999,36105.352231859535,
2016,job_category,土木工程師,,土木工程師,32369,,,raw_wages_2016.csv,95.85666666666667,33768.12602149042,-6.473351084792178
2017,job_category,土木工程師,,土木工程師,40840,,,raw_wages_2017.csv,96.4525,42342.085482491384,25.390687820651948
2018,job_category,土木工程師,,土木工程師,37608,,,raw_wages_2018.csv,97.755,38471.68942765076,-9.140778047980302
2019,job_category,土木工程師,,土木工程師,41383,,,raw_wages_2019.csv,98.30166666666666,42097.96375103847,9.425825528684474
2020,job_category,土木工程師,,土木工程師,55045,,,raw_wages_2020.csv,98.0675,56129.70657965177,33.331167539587156
2021,job_category,土木工程師,,土木工程師,43816,,,raw_wages_2021.csv,100,43816,-21.937949314197482
2022,job_category,土木工程師,,土木工程師,44233,,,raw_wages_2022.csv,102.94666666666667,42966.90843155031,-1.9378573316817804
2023,job_category,土木工程師,,土木工程師,51103,,,raw_wages_2023.csv,105.5125,48433.124037436326,12.721919741081965
2024,job_category,土木工程師,,土木工程師,47658,,,raw_wages_2024.csv,107.81333333333333,44204.18006430868,-8.731511867495655
2015,job_category,基層技術工及勞力工,,基層技術工及勞力工,22358,1206,131,raw_wages_2015.csv,94.53999999999999,23649.248995134338,
2016,job_category,基層技術工及勞力工,,基層技術工及勞力工,22589,1217,124,raw_wages_2016.csv,95.85666666666667,23565.3927739333,-0.35458301960578087
2017,job_category,基層技術工及勞力工,,基層技術工及勞力工,22915,1235,136,raw_wages_2017.csv,96.4525,23757.808247583005,0.816517150787921
2018,job_category,基層技術工及勞力工,,基層技術工及勞力工,23948,1333,150,raw_wages_2018.csv,97.755,24497.979642985014,3.115486865154371
2019,job_category,基層技術工及勞力工,,基層技術工及勞力工,24669,1373,164,raw_wages_2019.csv,98.30166666666666,25095.20014920059,2.437835751841644
2020,job_category,基層技術工及勞力工,,基層技術工及勞力工,25601,1547,160,raw_wages_2020.csv,98.0675,26105.488566548553,4.025823310200405
2021,job_category,基層技術工及勞力工,,基層技術工及勞力工,25936,1332,177,raw_wages_2021.csv,100,25936,-0.649244951369099
2022,job_category,基層技術工及勞力工,,基層技術工及勞力工,26704,1607,181,raw_wages_2022.csv,102.94666666666667,25939.64512368864,0.014054301698940286
2023,job_category,基層技術工及勞力工,,基層技術工及勞力工,27172,1772,179,raw_wages_2023.csv,105.5125,25752.399004857245,-0.7218530474821239
2024,job_category,基層技術工及勞力工,,基層技術工及勞力工,28863,1568,190,raw_wages_2024.csv,107.81333333333333,26771.271333168435,3.9564171404730786
2015,job_category,專業人員,,專業人員,36870,2333,199,raw_wages_2015.csv,94.53999999999999,38999.36534800085,
2016,job_category,專業人員,,專業人員,38046,,270,raw_wages_2016.csv,95.85666666666667,39690.51013666238,1.7721949639289525
